51.37,88.00,1228.00,14.00,48.00,18.43,62.00
67.45,89.00,1287.25,14.00,48.00,20.00,57.00
53.33,89.00,1389.50,15.00,48.00,16.47,50.00
50.98,89.00,1086.75,15.00,48.00,16.08,46.00
47.45,89.00,1053.00,14.00,48.00,16.08,42.00
43.14,89.00,1053.25,15.00,48.00,14.90,39.00
39.61,89.00,1096.50,15.00,48.00,16.47,38.00
38.43,89.00,1151.50,15.00,48.00,16.47,40.00
38.82,89.00,1139.25,15.00,48.00,16.47,41.00
40.39,89.00,1137.50,15.00,48.00,16.08,41.00
40.78,89.00,1143.25,15.00,48.00,16.08,41.00
40.78,89.00,1131.00,15.00,48.00,15.69,39.00
40.00,89.00,1061.25,15.00,48.00,14.90,36.00
37.65,90.00,1027.75,15.00,48.00,14.51,34.00
34.12,89.00,1009.00,15.00,48.00,14.51,32.00
32.55,89.00,1001.50,15.00,48.00,14.51,31.00
31.76,89.00,990.50,15.00,48.00,15.69,32.00
33.73,88.00,1017.75,15.00,48.00,15.69,33.00
34.12,89.00,1100.50,15.00,48.00,16.08,34.00
34.90,89.00,1103.50,15.00,48.00,16.08,36.00
36.47,89.00,1097.00,15.00,48.00,16.08,38.00
38.43,89.00,1087.25,15.00,48.00,16.08,41.00
41.18,89.00,1099.25,15.00,48.00,17.25,43.00
42.35,90.00,1159.75,15.00,48.00,17.25,45.00
43.14,89.00,1165.50,15.00,48.00,17.25,46.00
43.92,89.00,1161.75,15.00,48.00,17.25,47.00
44.71,89.00,1165.00,15.00,48.00,17.25,47.00
44.71,89.00,1178.75,15.00,48.00,17.25,47.00
44.71,89.00,1191.00,15.00,48.00,17.25,47.00
44.71,89.00,1194.50,15.00,48.00,17.25,47.00
44.71,90.00,1197.75,15.00,48.00,17.25,47.00
44.71,89.00,1206.75,15.00,48.00,16.86,47.00
44.71,89.00,1210.00,15.00,48.00,16.86,47.00
44.31,90.00,1211.00,15.00,48.00,16.08,45.00
42.75,90.00,1208.50,15.00,48.00,16.08,43.00
41.18,89.00,1203.25,16.00,48.00,15.29,40.00
39.61,89.00,1095.75,16.00,48.00,14.51,36.00
36.08,90.00,1040.25,16.00,48.00,14.51,34.00
34.12,90.00,1054.75,16.00,48.00,14.51,32.00
31.76,90.00,1042.50,16.00,48.00,14.51,30.00
30.59,90.00,1043.00,16.00,48.00,14.51,29.00
29.80,90.00,1022.50,15.00,48.00,14.12,29.00
29.02,90.00,1010.25,15.00,48.00,14.12,28.00
28.63,90.00,995.75,15.00,48.00,14.12,27.00
27.84,90.00,986.50,15.00,48.00,14.12,27.00
27.45,90.00,983.25,15.00,48.00,14.12,26.00
27.06,90.00,966.25,15.00,48.00,14.12,26.00
27.06,90.00,965.25,15.00,48.00,14.12,26.00
27.06,90.00,961.00,15.00,48.00,14.12,27.00
27.84,90.00,955.00,14.00,48.00,14.12,27.00
28.24,90.00,942.50,14.00,48.00,14.12,27.00
28.63,90.00,923.75,14.00,48.00,14.12,28.00
29.41,90.00,915.00,13.00,48.00,14.12,28.00
29.41,89.00,863.00,13.00,48.00,14.51,29.00
30.59,89.00,842.50,12.00,48.00,14.51,30.00
32.16,90.00,817.00,11.00,48.00,14.51,32.00
34.12,90.00,793.25,11.00,48.00,14.90,34.00
36.08,90.00,803.00,10.00,48.00,14.90,35.00
36.86,89.00,823.00,10.00,48.00,14.51,35.00
37.25,89.00,828.50,10.00,48.00,14.51,35.00
37.25,89.00,828.25,10.00,48.00,14.51,34.00
36.86,89.00,838.00,10.00,48.00,14.51,34.00
36.47,89.00,841.00,9.00,48.00,14.51,34.00
36.47,90.00,850.50,9.00,48.00,14.12,33.00
36.08,90.00,855.25,9.00,48.00,14.12,33.00
35.29,89.00,855.00,9.00,48.00,14.12,32.00
34.90,89.00,855.50,9.00,48.00,14.12,32.00
34.51,90.00,852.25,9.00,48.00,14.12,32.00
34.12,89.00,843.25,9.00,48.00,14.12,32.00
34.51,89.00,837.25,9.00,48.00,14.12,33.00
34.90,90.00,833.50,9.00,48.00,14.12,33.00
35.29,89.00,831.25,9.00,48.00,14.51,33.00
35.69,89.00,819.00,8.00,48.00,14.51,34.00
36.08,90.00,810.25,8.00,48.00,14.51,35.00
36.86,90.00,810.75,7.00,48.00,14.51,35.00
37.25,90.00,808.75,7.00,48.00,14.51,35.00
37.65,90.00,787.25,7.00,48.00,14.51,36.00
37.65,90.00,758.75,6.00,48.00,14.51,38.00
39.61,90.00,744.25,5.00,48.00,15.29,40.00
41.96,90.00,754.00,4.00,48.00,15.29,41.00
43.53,89.00,751.25,4.00,48.00,15.29,42.00
44.71,89.00,741.75,4.00,48.00,15.29,42.00
45.88,89.00,749.75,4.00,48.00,14.90,43.00
45.88,89.00,741.75,4.00,48.00,14.90,43.00
46.27,90.00,737.75,3.00,48.00,14.90,43.00
45.88,89.00,717.50,3.00,48.00,14.51,43.00
45.49,89.00,706.25,3.00,48.00,14.90,43.00
45.88,90.00,707.75,2.00,48.00,14.90,43.00
46.67,90.00,715.75,2.00,48.00,14.90,43.00
46.67,90.00,721.50,2.00,48.00,14.90,43.00
46.67,89.00,716.75,2.00,48.00,14.90,43.00
46.27,90.00,706.25,2.00,48.00,14.51,43.00
45.88,90.00,704.50,2.00,48.00,14.51,43.00
45.88,90.00,701.50,2.00,48.00,14.51,43.00
45.49,90.00,698.75,2.00,48.00,14.51,42.00
45.10,90.00,692.00,2.00,48.00,14.51,42.00
44.71,90.00,687.75,2.00,48.00,14.51,42.00
44.31,90.00,690.75,2.00,48.00,14.51,42.00
44.31,90.00,684.50,2.00,48.00,14.51,41.00
43.92,90.00,687.75,0.00,48.00,14.51,41.00
43.92,89.00,683.75,0.00,48.00,14.51,41.00
43.53,90.00,686.00,0.00,48.00,14.51,41.00
43.53,90.00,676.25,0.00,48.00,14.51,41.00
43.53,90.00,666.00,0.00,48.00,14.51,41.00
43.14,90.00,666.50,0.00,48.00,14.51,41.00
43.53,90.00,679.00,0.00,48.00,18.82,60.00
70.59,90.00,735.50,0.00,48.00,24.71,70.00
84.31,90.00,913.50,0.00,48.00,24.71,69.00
81.18,90.00,1256.50,0.00,48.00,26.27,64.00
71.76,90.00,1418.00,0.00,48.00,18.04,55.00
53.73,89.00,1444.25,0.00,48.00,18.04,53.00
50.98,90.00,1291.00,4.00,48.00,18.04,53.00
51.76,90.00,1228.00,5.00,48.00,18.04,53.00
51.37,90.00,1207.25,5.00,48.00,18.04,53.00
50.98,90.00,1214.00,6.00,48.00,18.04,51.00
50.20,90.00,1224.75,7.00,48.00,16.08,47.00
47.06,90.00,1015.00,7.00,48.00,14.51,42.00
41.96,90.00,974.75,7.00,48.00,14.51,39.00
39.22,90.00,1007.75,7.00,48.00,14.51,36.00
37.25,90.00,998.75,7.00,48.00,14.12,35.00
36.08,90.00,978.25,7.00,48.00,14.12,34.00
35.29,90.00,966.00,7.00,48.00,14.12,33.00
34.12,90.00,955.75,7.00,48.00,14.12,32.00
33.73,90.00,916.75,7.00,48.00,14.12,32.00
32.94,89.00,905.75,7.00,48.00,14.12,31.00
32.94,89.00,894.50,7.00,48.00,14.12,31.00
32.94,89.00,863.00,7.00,48.00,14.12,31.00
33.33,90.00,855.00,6.00,48.00,14.12,32.00
33.73,89.00,850.50,6.00,48.00,14.12,32.00
33.73,89.00,842.25,6.00,48.00,16.86,36.00
38.04,89.00,848.75,6.00,48.00,16.86,50.00
52.16,88.00,1040.25,6.00,48.00,20.00,54.00
53.73,88.00,1145.25,6.00,48.00,18.82,53.00
50.98,89.00,1284.00,6.00,48.00,15.69,49.00
46.27,89.00,1270.25,7.00,48.00,15.69,43.00
42.35,88.00,1224.00,7.00,48.00,14.51,40.00
39.61,88.00,1168.00,7.00,48.00,19.22,48.00
45.49,89.00,1174.25,7.00,48.00,19.22,58.00
53.73,89.00,1319.50,8.00,48.00,21.57,60.00
